Order_ID,Date,Month,Year,Customer_ID,Product_ID,Category,Quantity,Unit_Price,Discount,Sales_Amount
645,2025-10-26,10,2025,C151,P026,Herbs,1,32.34,0.12,28.46
645,2025-10-26,10,2025,C151,P012,Essential Fatty Acids,1,21.04,0.12,18.52
645,2025-10-26,10,2025,C151,P061,C Formulations,10,25.14,0.12,221.23
646,2025-08-28,8,2025,C109,P162,Multiple Formulas,4,19.5,0.12,68.64
646,2025-08-28,8,2025,C109,P059,C Formulations,2,31.44,0.12,55.33
647,2025-05-07,5,2025,C174,P209,Herbs,1,9.37,0.0,9.37
647,2025-05-07,5,2025,C174,P024,Nutritional Accessories,1,7.49,0.0,7.49
647,2025-05-07,5,2025,C174,P121,Nutritional Accessories,3,32.92,0.0,98.76
647,2025-05-07,5,2025,C174,P098,D3 Formulations,10,8.72,0.0,87.2
647,2025-05-07,5,2025,C174,P210,Minerals,2,7.33,0.0,14.66
647,2025-05-07,5,2025,C174,P213,Minerals,4,26.41,0.0,105.64
647,2025-05-07,5,2025,C174,P143,D3 Formulations,1,26.37,0.0,26.37
647,2025-05-07,5,2025,C174,P094,Herbs,2,24.84,0.0,49.68
648,2025-03-26,3,2025,C085,P058,Multiple Formulas,6,32.82,0.05,187.07
648,2025-03-26,3,2025,C085,P218,Minerals,2,11.02,0.05,20.94
648,2025-03-26,3,2025,C085,P004,Essential Fatty Acids,10,6.2,0.05,58.9
648,2025-03-26,3,2025,C085,P100,Minerals,2,13.69,0.05,26.01
648,2025-03-26,3,2025,C085,P071,B Formulations,2,16.13,0.05,30.65
649,2025-01-08,1,2025,C134,P230,Minerals,1,8.05,0.05,7.65
649,2025-01-08,1,2025,C134,P039,Multiple Formulas,2,21.54,0.05,40.93
649,2025-01-08,1,2025,C134,P228,Herbs,1,25.1,0.05,23.84
649,2025-01-08,1,2025,C134,P046,D3 Formulations,1,25.65,0.05,24.37
649,2025-01-08,1,2025,C134,P061,C Formulations,1,25.14,0.05,23.88
650,2025-01-20,1,2025,C105,P129,D3 Formulations,6,15.19,0.1,82.03
650,2025-01-20,1,2025,C105,P206,Minerals,4,16.32,0.1,58.75
650,2025-01-20,1,2025,C105,P024,Nutritional Accessories,2,7.49,0.1,13.48
650,2025-01-20,1,2025,C105,P237,Herbs,4,24.66,0.1,88.78
651,2025-11-27,11,2025,C094,P222,C Formulations,6,24.42,0.1,131.87
651,2025-11-27,11,2025,C094,P162,Multiple Formulas,3,19.5,0.1,52.65
651,2025-11-27,11,2025,C094,P037,D3 Formulations,1,24.34,0.1,21.91
651,2025-11-27,11,2025,C094,P086,C Formulations,2,21.91,0.1,39.44
651,2025-11-27,11,2025,C094,P240,Nutritional Accessories,1,33.3,0.1,29.97
651,2025-11-27,11,2025,C094,P238,Herbs,3,19.29,0.1,52.08
651,2025-11-27,11,2025,C094,P174,D3 Formulations,1,24.06,0.1,21.65
651,2025-11-27,11,2025,C094,P011,C Formulations,1,15.37,0.1,13.83
652,2025-10-02,10,2025,C159,P210,Minerals,2,7.33,0.15,12.46
652,2025-10-02,10,2025,C159,P123,B Formulations,2,34.03,0.15,57.85
652,2025-10-02,10,2025,C159,P069,D3 Formulations,1,24.36,0.15,20.71
653,2025-06-15,6,2025,C102,P154,C Formulations,1,26.36,0.1,23.72
654,2025-12-15,12,2025,C085,P115,Essential Fatty Acids,2,11.14,0.05,21.17
654,2025-12-15,12,2025,C085,P005,C Formulations,3,20.81,0.05,59.31
654,2025-12-15,12,2025,C085,P238,Herbs,4,19.29,0.05,73.3
655,2025-02-14,2,2025,C173,P118,Herbs,5,32.53,0.05,154.52
656,2025-08-07,8,2025,C129,P030,D3 Formulations,2,34.58,0.2,55.33
656,2025-08-07,8,2025,C129,P141,Nutritional Accessories,1,27.48,0.2,21.98
656,2025-08-07,8,2025,C129,P057,Nutritional Accessories,1,9.29,0.2,7.43
656,2025-08-07,8,2025,C129,P019,Nutritional Accessories,1,14.73,0.2,11.78
656,2025-08-07,8,2025,C129,P069,D3 Formulations,3,24.36,0.2,58.46
656,2025-08-07,8,2025,C129,P124,Essential Fatty Acids,3,33.94,0.2,81.46
656,2025-08-07,8,2025,C129,P062,Essential Fatty Acids,1,29.7,0.2,23.76
656,2025-08-07,8,2025,C129,P185,Multiple Formulas,1,13.85,0.2,11.08
657,2025-04-08,4,2025,C015,P220,Essential Fatty Acids,2,17.56,0.0,35.12
657,2025-04-08,4,2025,C015,P133,Multiple Formulas,3,26.18,0.0,78.54
658,2025-05-31,5,2025,C098,P008,Minerals,2,9.48,0.12,16.68
658,2025-05-31,5,2025,C098,P157,Essential Fatty Acids,2,15.8,0.12,27.81
658,2025-05-31,5,2025,C098,P152,C Formulations,3,29.15,0.12,76.96
659,2025-08-29,8,2025,C066,P110,Essential Fatty Acids,2,11.66,0.05,22.15
659,2025-08-29,8,2025,C066,P209,Herbs,2,9.37,0.05,17.8
660,2025-10-12,10,2025,C110,P152,C Formulations,1,29.15,0.2,23.32
660,2025-10-12,10,2025,C110,P187,B Formulations,5,8.28,0.2,33.12
660,2025-10-12,10,2025,C110,P019,Nutritional Accessories,1,14.73,0.2,11.78
661,2025-06-24,6,2025,C079,P106,B Formulations,1,29.05,0.12,25.56
662,2025-04-13,4,2025,C102,P223,Herbs,2,7.31,0.12,12.87
662,2025-04-13,4,2025,C102,P061,C Formulations,1,25.14,0.12,22.12
662,2025-04-13,4,2025,C102,P099,Herbs,2,16.66,0.12,29.32
663,2025-04-30,4,2025,C148,P227,Minerals,3,30.84,0.1,83.27
664,2025-12-18,12,2025,C105,P226,B Formulations,3,20.59,0.1,55.59
665,2025-12-27,12,2025,C096,P148,C Formulations,3,31.15,0.1,84.1
665,2025-12-27,12,2025,C096,P167,Nutritional Accessories,3,7.08,0.1,19.12
665,2025-12-27,12,2025,C096,P143,D3 Formulations,2,26.37,0.1,47.47
666,2025-10-28,10,2025,C001,P071,B Formulations,6,16.13,0.0,96.78
666,2025-10-28,10,2025,C001,P248,Multiple Formulas,10,8.74,0.0,87.4
666,2025-10-28,10,2025,C001,P211,Essential Fatty Acids,1,7.18,0.0,7.18
666,2025-10-28,10,2025,C001,P170,Herbs,2,9.68,0.0,19.36
667,2025-09-05,9,2025,C097,P116,D3 Formulations,5,33.27,0.12,146.39
668,2025-09-30,9,2025,C180,P039,Multiple Formulas,1,21.54,0.15,18.31
668,2025-09-30,9,2025,C180,P082,D3 Formulations,5,8.94,0.15,37.99
668,2025-09-30,9,2025,C180,P218,Minerals,4,11.02,0.15,37.47
668,2025-09-30,9,2025,C180,P098,D3 Formulations,1,8.72,0.15,7.41
669,2025-06-25,6,2025,C130,P111,Nutritional Accessories,2,26.95,0.05,51.2
669,2025-06-25,6,2025,C130,P020,C Formulations,1,14.26,0.05,13.55
669,2025-06-25,6,2025,C130,P093,B Formulations,5,27.65,0.05,131.34
669,2025-06-25,6,2025,C130,P135,Essential Fatty Acids,1,8.82,0.05,8.38
670,2025-06-27,6,2025,C057,P210,Minerals,3,7.33,0.15,18.69
670,2025-06-27,6,2025,C057,P041,C Formulations,2,30.22,0.15,51.37
670,2025-06-27,6,2025,C057,P032,Multiple Formulas,1,25.49,0.15,21.67
670,2025-06-27,6,2025,C057,P242,Essential Fatty Acids,2,33.87,0.15,57.58
670,2025-06-27,6,2025,C057,P228,Herbs,5,25.1,0.15,106.68
670,2025-06-27,6,2025,C057,P011,C Formulations,1,15.37,0.15,13.06
670,2025-06-27,6,2025,C057,P100,Minerals,5,13.69,0.15,58.18
670,2025-06-27,6,2025,C057,P033,D3 Formulations,1,28.09,0.15,23.88
671,2025-08-11,8,2025,C065,P134,Minerals,3,22.53,0.1,60.83
671,2025-08-11,8,2025,C065,P215,C Formulations,1,8.84,0.1,7.96
672,2025-04-04,4,2025,C155,P242,Essential Fatty Acids,3,33.87,0.05,96.53
672,2025-04-04,4,2025,C155,P026,Herbs,2,32.34,0.05,61.45
672,2025-04-04,4,2025,C155,P203,Essential Fatty Acids,2,23.74,0.05,45.11
672,2025-04-04,4,2025,C155,P202,Nutritional Accessories,1,22.08,0.05,20.98
673,2025-07-28,7,2025,C055,P234,D3 Formulations,2,33.27,0.05,63.21
674,2025-04-01,4,2025,C058,P048,Essential Fatty Acids,4,20.85,0.15,70.89
674,2025-04-01,4,2025,C058,P041,C Formulations,3,30.22,0.15,77.06
674,2025-04-01,4,2025,C058,P047,Nutritional Accessories,5,6.48,0.15,27.54
674,2025-04-01,4,2025,C058,P200,C Formulations,2,33.69,0.15,57.27
675,2025-01-19,1,2025,C017,P173,C Formulations,5,12.26,0.2,49.04
675,2025-01-19,1,2025,C017,P095,Herbs,2,30.63,0.2,49.01
675,2025-01-19,1,2025,C017,P110,Essential Fatty Acids,1,11.66,0.2,9.33
675,2025-01-19,1,2025,C017,P059,C Formulations,1,31.44,0.2,25.15
676,2025-06-10,6,2025,C121,P138,Multiple Formulas,4,10.06,0.15,34.2
676,2025-06-10,6,2025,C121,P166,Multiple Formulas,4,6.88,0.15,23.39
676,2025-06-10,6,2025,C121,P010,B Formulations,1,33.34,0.15,28.34
676,2025-06-10,6,2025,C121,P089,D3 Formulations,1,12.5,0.15,10.62
677,2025-04-02,4,2025,C051,P002,D3 Formulations,2,29.72,0.1,53.5
677,2025-04-02,4,2025,C051,P066,B Formulations,1,8.7,0.1,7.83
677,2025-04-02,4,2025,C051,P010,B Formulations,2,33.34,0.1,60.01
678,2025-03-08,3,2025,C156,P099,Herbs,3,16.66,0.2,39.98
678,2025-03-08,3,2025,C156,P182,Essential Fatty Acids,3,20.97,0.2,50.33
678,2025-03-08,3,2025,C156,P215,C Formulations,4,8.84,0.2,28.29
679,2025-02-16,2,2025,C088,P179,Multiple Formulas,3,24.49,0.12,64.65
679,2025-02-16,2,2025,C088,P115,Essential Fatty Acids,2,11.14,0.12,19.61
679,2025-02-16,2,2025,C088,P196,B Formulations,1,21.93,0.12,19.3
680,2025-01-09,1,2025,C157,P167,Nutritional Accessories,2,7.08,0.12,12.46
681,2025-05-15,5,2025,C112,P173,C Formulations,3,12.26,0.05,34.94
681,2025-05-15,5,2025,C112,P229,Multiple Formulas,3,10.73,0.05,30.58
681,2025-05-15,5,2025,C112,P241,B Formulations,1,17.2,0.05,16.34
682,2025-03-17,3,2025,C066,P147,C Formulations,1,29.49,0.15,25.07
682,2025-03-17,3,2025,C066,P144,Nutritional Accessories,4,16.43,0.15,55.86
682,2025-03-17,3,2025,C066,P229,Multiple Formulas,3,10.73,0.15,27.36
682,2025-03-17,3,2025,C066,P204,Multiple Formulas,1,18.17,0.15,15.44
682,2025-03-17,3,2025,C066,P016,Minerals,1,33.91,0.15,28.82
683,2025-11-12,11,2025,C014,P032,Multiple Formulas,5,25.49,0.12,112.16
683,2025-11-12,11,2025,C014,P138,Multiple Formulas,6,10.06,0.12,53.12
683,2025-11-12,11,2025,C014,P231,Herbs,3,24.63,0.12,65.02
683,2025-11-12,11,2025,C014,P049,Herbs,1,12.57,0.12,11.06
683,2025-11-12,11,2025,C014,P151,C Formulations,1,20.54,0.12,18.08
683,2025-11-12,11,2025,C014,P026,Herbs,1,32.34,0.12,28.46
683,2025-11-12,11,2025,C014,P204,Multiple Formulas,3,18.17,0.12,47.97
683,2025-11-12,11,2025,C014,P007,Minerals,4,12.44,0.12,43.79
684,2025-12-05,12,2025,C160,P086,C Formulations,6,21.91,0.05,124.89
684,2025-12-05,12,2025,C160,P106,B Formulations,2,29.05,0.05,55.2
684,2025-12-05,12,2025,C160,P014,C Formulations,6,16.55,0.05,94.34
685,2025-03-10,3,2025,C053,P014,C Formulations,5,16.55,0.05,78.61
685,2025-03-10,3,2025,C053,P244,Multiple Formulas,1,11.68,0.05,11.1
686,2025-09-07,9,2025,C038,P122,Minerals,10,18.42,0.12,162.1
686,2025-09-07,9,2025,C038,P185,Multiple Formulas,1,13.85,0.12,12.19
686,2025-09-07,9,2025,C038,P139,Essential Fatty Acids,5,21.03,0.12,92.53
686,2025-09-07,9,2025,C038,P102,B Formulations,5,34.22,0.12,150.57
687,2025-12-30,12,2025,C142,P250,C Formulations,2,8.06,0.05,15.31
687,2025-12-30,12,2025,C142,P090,B Formulations,2,26.65,0.05,50.64
687,2025-12-30,12,2025,C142,P020,C Formulations,3,14.26,0.05,40.64
687,2025-12-30,12,2025,C142,P186,Minerals,1,18.73,0.05,17.79
687,2025-12-30,12,2025,C142,P212,Essential Fatty Acids,1,30.81,0.05,29.27
687,2025-12-30,12,2025,C142,P057,Nutritional Accessories,1,9.29,0.05,8.83
687,2025-12-30,12,2025,C142,P091,Nutritional Accessories,2,12.88,0.05,24.47
687,2025-12-30,12,2025,C142,P024,Nutritional Accessories,1,7.49,0.05,7.12
688,2025-01-14,1,2025,C169,P002,D3 Formulations,3,29.72,0.1,80.24
688,2025-01-14,1,2025,C169,P103,B Formulations,10,17.4,0.1,156.6
688,2025-01-14,1,2025,C169,P013,C Formulations,1,26.39,0.1,23.75
688,2025-01-14,1,2025,C169,P207,Nutritional Accessories,1,27.98,0.1,25.18
689,2025-03-25,3,2025,C014,P045,D3 Formulations,1,23.14,0.15,19.67
689,2025-03-25,3,2025,C014,P222,C Formulations,1,24.42,0.15,20.76
690,2025-11-16,11,2025,C019,P222,C Formulations,2,24.42,0.12,42.98
690,2025-11-16,11,2025,C019,P040,C Formulations,3,8.62,0.12,22.76
690,2025-11-16,11,2025,C019,P152,C Formulations,4,29.15,0.12,102.61
690,2025-11-16,11,2025,C019,P114,Herbs,1,24.72,0.12,21.75
690,2025-11-16,11,2025,C019,P141,Nutritional Accessories,6,27.48,0.12,145.09
690,2025-11-16,11,2025,C019,P212,Essential Fatty Acids,1,30.81,0.12,27.11
690,2025-11-16,11,2025,C019,P076,B Formulations,2,24.62,0.12,43.33
690,2025-11-16,11,2025,C019,P085,Essential Fatty Acids,6,10.66,0.12,56.28
690,2025-11-16,11,2025,C019,P108,D3 Formulations,1,22.73,0.12,20.0
690,2025-11-16,11,2025,C019,P070,Herbs,1,15.83,0.12,13.93
691,2025-01-07,1,2025,C175,P015,Nutritional Accessories,3,34.18,0.12,90.24
692,2025-02-02,2,2025,C174,P077,D3 Formulations,1,8.44,0.1,7.6
692,2025-02-02,2,2025,C174,P219,Nutritional Accessories,2,18.58,0.1,33.44
692,2025-02-02,2,2025,C174,P188,Essential Fatty Acids,1,6.74,0.1,6.07
692,2025-02-02,2,2025,C174,P184,C Formulations,2,29.06,0.1,52.31
692,2025-02-02,2,2025,C174,P051,Essential Fatty Acids,3,11.06,0.1,29.86
692,2025-02-02,2,2025,C174,P064,Multiple Formulas,2,21.36,0.1,38.45
692,2025-02-02,2,2025,C174,P093,B Formulations,3,27.65,0.1,74.65
692,2025-02-02,2,2025,C174,P042,Essential Fatty Acids,2,15.3,0.1,27.54
693,2025-06-17,6,2025,C150,P052,Herbs,5,26.04,0.0,130.2
694,2025-04-22,4,2025,C139,P102,B Formulations,3,34.22,0.12,90.34
694,2025-04-22,4,2025,C139,P208,D3 Formulations,4,6.42,0.12,22.6
694,2025-04-22,4,2025,C139,P134,Minerals,3,22.53,0.12,59.48
694,2025-04-22,4,2025,C139,P100,Minerals,5,13.69,0.12,60.24
694,2025-04-22,4,2025,C139,P036,Minerals,4,16.67,0.12,58.68
694,2025-04-22,4,2025,C139,P139,Essential Fatty Acids,4,21.03,0.12,74.03
694,2025-04-22,4,2025,C139,P129,D3 Formulations,2,15.19,0.12,26.73
694,2025-04-22,4,2025,C139,P082,D3 Formulations,2,8.94,0.12,15.73
695,2025-09-21,9,2025,C151,P206,Minerals,3,16.32,0.1,44.06
695,2025-09-21,9,2025,C151,P246,Herbs,4,8.92,0.1,32.11
695,2025-09-21,9,2025,C151,P099,Herbs,6,16.66,0.1,89.96
696,2025-02-07,2,2025,C161,P186,Minerals,1,18.73,0.12,16.48
696,2025-02-07,2,2025,C161,P055,Essential Fatty Acids,4,9.99,0.12,35.16
696,2025-02-07,2,2025,C161,P114,Herbs,2,24.72,0.12,43.51
697,2025-02-17,2,2025,C154,P184,C Formulations,1,29.06,0.12,25.57
697,2025-02-17,2,2025,C154,P006,Nutritional Accessories,2,18.1,0.12,31.86
697,2025-02-17,2,2025,C154,P031,Minerals,3,13.02,0.12,34.37
697,2025-02-17,2,2025,C154,P033,D3 Formulations,1,28.09,0.12,24.72
697,2025-02-17,2,2025,C154,P048,Essential Fatty Acids,2,20.85,0.12,36.7
697,2025-02-17,2,2025,C154,P236,D3 Formulations,3,17.26,0.12,45.57
697,2025-02-17,2,2025,C154,P094,Herbs,2,24.84,0.12,43.72
697,2025-02-17,2,2025,C154,P200,C Formulations,2,33.69,0.12,59.29
697,2025-02-17,2,2025,C154,P107,Herbs,5,20.58,0.12,90.55
697,2025-02-17,2,2025,C154,P243,D3 Formulations,1,32.26,0.12,28.39
698,2025-05-24,5,2025,C035,P063,Minerals,1,22.1,0.12,19.45
698,2025-05-24,5,2025,C035,P214,Essential Fatty Acids,3,19.75,0.12,52.14
698,2025-05-24,5,2025,C035,P050,Herbs,1,24.71,0.12,21.74
698,2025-05-24,5,2025,C035,P119,Nutritional Accessories,2,16.73,0.12,29.44
699,2025-10-27,10,2025,C177,P060,Minerals,1,13.48,0.12,11.86
699,2025-10-27,10,2025,C177,P012,Essential Fatty Acids,2,21.04,0.12,37.03
699,2025-10-27,10,2025,C177,P115,Essential Fatty Acids,1,11.14,0.12,9.8
699,2025-10-27,10,2025,C177,P185,Multiple Formulas,4,13.85,0.12,48.75
700,2025-12-26,12,2025,C008,P247,Multiple Formulas,6,6.53,0.1,35.26
700,2025-12-26,12,2025,C008,P010,B Formulations,3,33.34,0.1,90.02
700,2025-12-26,12,2025,C008,P121,Nutritional Accessories,4,32.92,0.1,118.51
701,2025-01-02,1,2025,C078,P003,Minerals,2,30.96,0.2,49.54
701,2025-01-02,1,2025,C078,P033,D3 Formulations,1,28.09,0.2,22.47
702,2025-03-16,3,2025,C150,P188,Essential Fatty Acids,2,6.74,0.15,11.46
702,2025-03-16,3,2025,C150,P208,D3 Formulations,3,6.42,0.15,16.37
703,2025-09-05,9,2025,C128,P195,Essential Fatty Acids,1,13.26,0.0,13.26
703,2025-09-05,9,2025,C128,P152,C Formulations,1,29.15,0.0,29.15
704,2025-03-05,3,2025,C100,P013,C Formulations,1,26.39,0.1,23.75
705,2025-03-26,3,2025,C092,P201,Essential Fatty Acids,6,27.4,0.15,139.74
706,2025-05-05,5,2025,C074,P225,B Formulations,10,24.15,0.0,241.5
706,2025-05-05,5,2025,C074,P049,Herbs,2,12.57,0.0,25.14
706,2025-05-05,5,2025,C074,P143,D3 Formulations,2,26.37,0.0,52.74
707,2025-08-19,8,2025,C161,P039,Multiple Formulas,3,21.54,0.15,54.93
707,2025-08-19,8,2025,C161,P025,D3 Formulations,1,14.08,0.15,11.97
707,2025-08-19,8,2025,C161,P121,Nutritional Accessories,2,32.92,0.15,55.96
707,2025-08-19,8,2025,C161,P198,D3 Formulations,3,25.15,0.15,64.13
707,2025-08-19,8,2025,C161,P171,Nutritional Accessories,2,21.15,0.15,35.96
708,2025-10-24,10,2025,C121,P052,Herbs,3,26.04,0.0,78.12
708,2025-10-24,10,2025,C121,P039,Multiple Formulas,4,21.54,0.0,86.16
709,2025-08-10,8,2025,C033,P214,Essential Fatty Acids,2,19.75,0.15,33.57
710,2025-07-20,7,2025,C027,P057,Nutritional Accessories,4,9.29,0.1,33.44
711,2025-02-16,2,2025,C097,P104,D3 Formulations,2,31.87,0.15,54.18
712,2025-08-23,8,2025,C028,P093,B Formulations,3,27.65,0.1,74.65
712,2025-08-23,8,2025,C028,P236,D3 Formulations,1,17.26,0.1,15.53
712,2025-08-23,8,2025,C028,P124,Essential Fatty Acids,3,33.94,0.1,91.64
712,2025-08-23,8,2025,C028,P106,B Formulations,5,29.05,0.1,130.72
713,2025-10-25,10,2025,C101,P145,Nutritional Accessories,1,14.51,0.0,14.51
713,2025-10-25,10,2025,C101,P153,Multiple Formulas,1,24.85,0.0,24.85
713,2025-10-25,10,2025,C101,P088,Multiple Formulas,3,24.91,0.0,74.73
713,2025-10-25,10,2025,C101,P032,Multiple Formulas,1,25.49,0.0,25.49
713,2025-10-25,10,2025,C101,P151,C Formulations,1,20.54,0.0,20.54
714,2025-11-08,11,2025,C076,P245,Essential Fatty Acids,1,8.01,0.1,7.21
714,2025-11-08,11,2025,C076,P176,Herbs,1,7.5,0.1,6.75
714,2025-11-08,11,2025,C076,P142,Multiple Formulas,1,26.21,0.1,23.59
714,2025-11-08,11,2025,C076,P247,Multiple Formulas,6,6.53,0.1,35.26
714,2025-11-08,11,2025,C076,P200,C Formulations,1,33.69,0.1,30.32
715,2025-10-13,10,2025,C171,P018,Nutritional Accessories,2,20.42,0.15,34.71
715,2025-10-13,10,2025,C171,P083,Minerals,1,25.24,0.15,21.45
715,2025-10-13,10,2025,C171,P073,Multiple Formulas,2,32.02,0.15,54.43
716,2025-10-20,10,2025,C021,P230,Minerals,3,8.05,0.0,24.15
716,2025-10-20,10,2025,C021,P232,D3 Formulations,1,6.77,0.0,6.77
716,2025-10-20,10,2025,C021,P239,C Formulations,4,21.82,0.0,87.28
716,2025-10-20,10,2025,C021,P130,D3 Formulations,1,10.92,0.0,10.92
717,2025-08-03,8,2025,C097,P008,Minerals,2,9.48,0.1,17.06
717,2025-08-03,8,2025,C097,P168,Essential Fatty Acids,2,29.86,0.1,53.75
718,2025-10-26,10,2025,C119,P021,Herbs,2,7.07,0.15,12.02
718,2025-10-26,10,2025,C119,P186,Minerals,5,18.73,0.15,79.6
719,2025-03-04,3,2025,C091,P030,D3 Formulations,4,34.58,0.05,131.4
719,2025-03-04,3,2025,C091,P196,B Formulations,2,21.93,0.05,41.67
719,2025-03-04,3,2025,C091,P063,Minerals,3,22.1,0.05,62.99
720,2025-06-21,6,2025,C102,P065,Essential Fatty Acids,1,13.01,0.1,11.71
720,2025-06-21,6,2025,C102,P062,Essential Fatty Acids,2,29.7,0.1,53.46
720,2025-06-21,6,2025,C102,P201,Essential Fatty Acids,1,27.4,0.1,24.66
720,2025-06-21,6,2025,C102,P050,Herbs,2,24.71,0.1,44.48
720,2025-06-21,6,2025,C102,P134,Minerals,1,22.53,0.1,20.28
720,2025-06-21,6,2025,C102,P054,D3 Formulations,10,33.17,0.1,298.53
720,2025-06-21,6,2025,C102,P052,Herbs,1,26.04,0.1,23.44
720,2025-06-21,6,2025,C102,P189,Essential Fatty Acids,1,33.92,0.1,30.53
720,2025-06-21,6,2025,C102,P248,Multiple Formulas,2,8.74,0.1,15.73
720,2025-06-21,6,2025,C102,P068,Multiple Formulas,3,32.11,0.1,86.7
721,2025-07-19,7,2025,C096,P209,Herbs,1,9.37,0.2,7.5
722,2025-08-07,8,2025,C106,P012,Essential Fatty Acids,10,21.04,0.15,178.84
722,2025-08-07,8,2025,C106,P106,B Formulations,2,29.05,0.15,49.38
722,2025-08-07,8,2025,C106,P023,B Formulations,3,20.58,0.15,52.48
722,2025-08-07,8,2025,C106,P059,C Formulations,5,31.44,0.15,133.62
722,2025-08-07,8,2025,C106,P205,D3 Formulations,2,13.18,0.15,22.41
723,2025-04-09,4,2025,C020,P196,B Formulations,2,21.93,0.15,37.28
724,2025-11-22,11,2025,C172,P224,D3 Formulations,5,16.86,0.05,80.08
724,2025-11-22,11,2025,C172,P215,C Formulations,3,8.84,0.05,25.19
725,2025-09-21,9,2025,C161,P124,Essential Fatty Acids,2,33.94,0.05,64.49
725,2025-09-21,9,2025,C161,P236,D3 Formulations,2,17.26,0.05,32.79
726,2025-05-16,5,2025,C175,P114,Herbs,3,24.72,0.12,65.26
726,2025-05-16,5,2025,C175,P003,Minerals,5,30.96,0.12,136.22
726,2025-05-16,5,2025,C175,P126,Nutritional Accessories,2,14.54,0.12,25.59
726,2025-05-16,5,2025,C175,P106,B Formulations,4,29.05,0.12,102.26
726,2025-05-16,5,2025,C175,P196,B Formulations,2,21.93,0.12,38.6
726,2025-05-16,5,2025,C175,P060,Minerals,2,13.48,0.12,23.72
726,2025-05-16,5,2025,C175,P175,Nutritional Accessories,1,8.48,0.12,7.46
726,2025-05-16,5,2025,C175,P116,D3 Formulations,5,33.27,0.12,146.39
727,2025-10-15,10,2025,C132,P175,Nutritional Accessories,2,8.48,0.0,16.96
727,2025-10-15,10,2025,C132,P128,Multiple Formulas,2,30.68,0.0,61.36
727,2025-10-15,10,2025,C132,P190,Herbs,4,30.24,0.0,120.96
727,2025-10-15,10,2025,C132,P105,B Formulations,2,24.3,0.0,48.6
727,2025-10-15,10,2025,C132,P173,C Formulations,6,12.26,0.0,73.56
727,2025-10-15,10,2025,C132,P179,Multiple Formulas,1,24.49,0.0,24.49
727,2025-10-15,10,2025,C132,P238,Herbs,2,19.29,0.0,38.58
727,2025-10-15,10,2025,C132,P145,Nutritional Accessories,3,14.51,0.0,43.53
727,2025-10-15,10,2025,C132,P201,Essential Fatty Acids,4,27.4,0.0,109.6
727,2025-10-15,10,2025,C132,P210,Minerals,3,7.33,0.0,21.99
728,2025-12-10,12,2025,C011,P173,C Formulations,4,12.26,0.05,46.59
728,2025-12-10,12,2025,C011,P160,D3 Formulations,2,22.77,0.05,43.26
728,2025-12-10,12,2025,C011,P071,B Formulations,4,16.13,0.05,61.29
728,2025-12-10,12,2025,C011,P047,Nutritional Accessories,2,6.48,0.05,12.31
729,2025-02-17,2,2025,C061,P232,D3 Formulations,1,6.77,0.15,5.75
729,2025-02-17,2,2025,C061,P046,D3 Formulations,1,25.65,0.15,21.8
729,2025-02-17,2,2025,C061,P247,Multiple Formulas,2,6.53,0.15,11.1
730,2025-03-14,3,2025,C133,P201,Essential Fatty Acids,2,27.4,0.2,43.84
730,2025-03-14,3,2025,C133,P138,Multiple Formulas,3,10.06,0.2,24.14
730,2025-03-14,3,2025,C133,P102,B Formulations,1,34.22,0.2,27.38
730,2025-03-14,3,2025,C133,P202,Nutritional Accessories,5,22.08,0.2,88.32
730,2025-03-14,3,2025,C133,P022,Minerals,3,23.68,0.2,56.83
731,2025-10-17,10,2025,C155,P206,Minerals,2,16.32,0.15,27.74
731,2025-10-17,10,2025,C155,P124,Essential Fatty Acids,1,33.94,0.15,28.85
731,2025-10-17,10,2025,C155,P134,Minerals,3,22.53,0.15,57.45
731,2025-10-17,10,2025,C155,P048,Essential Fatty Acids,1,20.85,0.15,17.72
731,2025-10-17,10,2025,C155,P002,D3 Formulations,1,29.72,0.15,25.26
731,2025-10-17,10,2025,C155,P176,Herbs,4,7.5,0.15,25.5
731,2025-10-17,10,2025,C155,P118,Herbs,2,32.53,0.15,55.3
731,2025-10-17,10,2025,C155,P142,Multiple Formulas,2,26.21,0.15,44.56
731,2025-10-17,10,2025,C155,P179,Multiple Formulas,2,24.49,0.15,41.63
731,2025-10-17,10,2025,C155,P185,Multiple Formulas,4,13.85,0.15,47.09
732,2025-02-19,2,2025,C077,P084,Nutritional Accessories,5,6.15,0.15,26.14
732,2025-02-19,2,2025,C077,P230,Minerals,2,8.05,0.15,13.68
733,2025-01-07,1,2025,C040,P159,Multiple Formulas,2,8.73,0.12,15.36
733,2025-01-07,1,2025,C040,P037,D3 Formulations,2,24.34,0.12,42.84
734,2025-03-24,3,2025,C159,P151,C Formulations,3,20.54,0.15,52.38
735,2025-11-14,11,2025,C135,P225,B Formulations,1,24.15,0.1,21.74
735,2025-11-14,11,2025,C135,P067,D3 Formulations,10,32.02,0.1,288.18
735,2025-11-14,11,2025,C135,P002,D3 Formulations,1,29.72,0.1,26.75
735,2025-11-14,11,2025,C135,P185,Multiple Formulas,2,13.85,0.1,24.93
736,2025-11-15,11,2025,C144,P102,B Formulations,3,34.22,0.15,87.26
736,2025-11-15,11,2025,C144,P164,D3 Formulations,2,14.31,0.15,24.33
